"level_0","index","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size"
"4557","4557","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4558","4558","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4559","4559","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4560","4560","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4561","4561","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4562","4562","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4563","4563","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4564","4564","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4565","4565","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4566","4566","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4567","4567","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4568","4568","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4569","4569","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4570","4570","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4571","4571","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4572","4572","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4573","4573","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4574","4574","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4575","4575","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4576","4576","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4577","4577","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4578","4578","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4579","4579","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4580","4580","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4581","4581","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4582","4582","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4583","4583","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4584","4584","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4585","4585","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4586","4586","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4587","4587","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4588","4588","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4589","4589","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4590","4590","0","72.99","3.807","0","0","0","0","0","215.4599053","7.682","3","151315"
"4591","4591","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4592","4592","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4593","4593","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4594","4594","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4595","4595","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4596","4596","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4597","4597","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4598","4598","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4599","4599","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4600","4600","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4601","4601","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4602","4602","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4603","4603","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4604","4604","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4605","4605","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4606","4606","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4607","4607","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4608","4608","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4609","4609","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4610","4610","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4611","4611","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4612","4612","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4613","4613","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4614","4614","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4615","4615","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4616","4616","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4617","4617","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4618","4618","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4619","4619","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4620","4620","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4621","4621","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4622","4622","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4623","4623","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4624","4624","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4625","4625","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4626","4626","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4627","4627","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4628","4628","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4629","4629","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4630","4630","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4631","4631","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4632","4632","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4633","4633","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4634","4634","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4635","4635","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4636","4636","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4637","4637","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4638","4638","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4639","4639","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4640","4640","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4641","4641","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4642","4642","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4643","4643","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4644","4644","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4645","4645","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4646","4646","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4647","4647","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4648","4648","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4649","4649","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4650","4650","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4651","4651","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4652","4652","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4653","4653","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4654","4654","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4655","4655","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4656","4656","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4657","4657","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4658","4658","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4659","4659","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4660","4660","0","72.03","3.81","0","0","0","0","0","215.6279544","7.682","3","151315"
"4661","4661","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4662","4662","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4663","4663","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4664","4664","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4665","4665","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4666","4666","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4667","4667","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4668","4668","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4669","4669","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4670","4670","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4671","4671","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4672","4672","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4673","4673","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4674","4674","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4675","4675","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4676","4676","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4677","4677","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4678","4678","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4679","4679","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4680","4680","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4681","4681","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4682","4682","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4683","4683","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4684","4684","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4685","4685","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4686","4686","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4687","4687","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4688","4688","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4689","4689","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4690","4690","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4691","4691","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4692","4692","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4693","4693","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4694","4694","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4695","4695","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4696","4696","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4697","4697","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4698","4698","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4699","4699","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4700","4700","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4701","4701","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4702","4702","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4703","4703","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4704","4704","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4705","4705","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4706","4706","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4707","4707","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4708","4708","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4709","4709","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4710","4710","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4711","4711","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4712","4712","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4713","4713","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4714","4714","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4715","4715","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4716","4716","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4717","4717","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4718","4718","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4719","4719","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4720","4720","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4721","4721","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4722","4722","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4723","4723","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4724","4724","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4725","4725","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4726","4726","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4727","4727","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4728","4728","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4729","4729","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4730","4730","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4731","4731","0","64.61","3.906","0","0","0","0","0","215.7960035","7.682","3","151315"
"4732","4732","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4733","4733","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4734","4734","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4735","4735","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4736","4736","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4737","4737","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4738","4738","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4739","4739","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4740","4740","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4741","4741","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4742","4742","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4743","4743","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4744","4744","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4745","4745","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4746","4746","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4747","4747","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4748","4748","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4749","4749","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4750","4750","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4751","4751","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4752","4752","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4753","4753","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4754","4754","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4755","4755","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4756","4756","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4757","4757","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4758","4758","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4759","4759","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4760","4760","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4761","4761","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4762","4762","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4763","4763","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4764","4764","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4765","4765","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4766","4766","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4767","4767","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4768","4768","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4769","4769","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4770","4770","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4771","4771","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4772","4772","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4773","4773","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4774","4774","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4775","4775","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4776","4776","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4777","4777","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4778","4778","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4779","4779","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4780","4780","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4781","4781","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4782","4782","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4783","4783","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4784","4784","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4785","4785","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4786","4786","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4787","4787","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4788","4788","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4789","4789","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4790","4790","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4791","4791","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4792","4792","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4793","4793","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4794","4794","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4795","4795","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4796","4796","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4797","4797","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4798","4798","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4799","4799","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4800","4800","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4801","4801","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4802","4802","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4803","4803","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4804","4804","0","75.64","3.899","0","0","0","0","0","215.9640526","7.682","3","151315"
"4805","4805","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4806","4806","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4807","4807","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4808","4808","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4809","4809","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4810","4810","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4811","4811","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4812","4812","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4813","4813","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4814","4814","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4815","4815","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4816","4816","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4817","4817","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4818","4818","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4819","4819","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4820","4820","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4821","4821","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4822","4822","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4823","4823","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4824","4824","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4825","4825","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4826","4826","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4827","4827","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4828","4828","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4829","4829","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4830","4830","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4831","4831","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4832","4832","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4833","4833","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4834","4834","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4835","4835","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4836","4836","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4837","4837","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4838","4838","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4839","4839","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4840","4840","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4841","4841","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4842","4842","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4843","4843","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4844","4844","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4845","4845","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4846","4846","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4847","4847","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4848","4848","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4849","4849","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4850","4850","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4851","4851","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4852","4852","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4853","4853","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4854","4854","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4855","4855","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4856","4856","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4857","4857","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4858","4858","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4859","4859","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4860","4860","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4861","4861","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4862","4862","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4863","4863","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4864","4864","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4865","4865","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4866","4866","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4867","4867","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4868","4868","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4869","4869","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4870","4870","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4871","4871","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4872","4872","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4873","4873","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4874","4874","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4875","4875","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4876","4876","0","67.63","3.907","0","0","0","0","0","215.7339202","7.682","3","151315"
"4877","4877","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4878","4878","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4879","4879","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
